fantasy-southamerica-gamesvr-01-master-10-8099-30031,34.111.246.212:8099,fantasy-southamerica-gamesvr-01-master-10,35.199.117.251:30031,UNHEALTHY
fantasy-southamerica-gamesvr-01-master-10-8099-30031,35.190.1.52:8099,fantasy-southamerica-gamesvr-01-master-10,35.199.117.251:30031,UNHEALTHY
fantasy-southamerica-gamesvr-01-master-11-8099-30031,34.110.183.83:8099,fantasy-southamerica-gamesvr-01-master-11,34.151.215.83:30031,HEALTHY
fantasy-southamerica-gamesvr-01-master-11-8099-30031,34.111.174.212:8099,fantasy-southamerica-gamesvr-01-master-11,34.151.215.83:30031,HEALTHY
fantasy-southamerica-gamesvr-01-master-12-8099-30031,35.186.202.47:8099,fantasy-southamerica-gamesvr-01-master-12,34.95.199.197:30031,UNHEALTHY
fantasy-southamerica-gamesvr-01-master-12-8099-30031,35.201.92.60:8099,fantasy-southamerica-gamesvr-01-master-12,34.95.199.197:30031,UNHEALTHY
fantasy-southamerica-gamesvr-01-master-13-8099-30031,34.96.106.166:8099,fantasy-southamerica-gamesvr-01-master-13,34.151.209.133:30031,HEALTHY
fantasy-southamerica-gamesvr-01-master-13-8099-30031,34.110.244.153:8099,fantasy-southamerica-gamesvr-01-master-13,34.151.209.133:30031,HEALTHY
fantasy-southamerica-gamesvr-01-master-14-8099-30031,34.111.139.129:8099,fantasy-southamerica-gamesvr-01-master-14,34.151.228.233:30031,UNHEALTHY
fantasy-southamerica-gamesvr-01-master-14-8099-30031,35.190.65.22:8099,fantasy-southamerica-gamesvr-01-master-14,34.151.228.233:30031,UNHEALTHY
fantasy-southamerica-gamesvr-01-master-15-8099-30031,34.111.250.214:8099,fantasy-southamerica-gamesvr-01-master-15,34.151.221.55:30031,HEALTHY
fantasy-southamerica-gamesvr-01-master-15-8099-30031,34.110.192.58:8099,fantasy-southamerica-gamesvr-01-master-15,34.151.221.55:30031,HEALTHY
fantasy-southamerica-gamesvr-01-master-16-8099-30031,34.111.133.190:8099,fantasy-southamerica-gamesvr-01-master-16,35.198.43.151:30031,UNHEALTHY
fantasy-southamerica-gamesvr-01-master-16-8099-30031,34.96.104.166:8099,fantasy-southamerica-gamesvr-01-master-16,35.198.43.151:30031,UNHEALTHY
fantasy-southamerica-gamesvr-01-master-17-8099-30031,35.244.193.168:8099,fantasy-southamerica-gamesvr-01-master-17,35.247.234.99:30031,HEALTHY
fantasy-southamerica-gamesvr-01-master-17-8099-30031,34.117.80.129:8099,fantasy-southamerica-gamesvr-01-master-17,35.247.234.99:30031,HEALTHY
